timestamp_utc,system,iteration,optimization_step,total_iterations,loss,vacf_mse,vacf_rmse,vacf_mae,vacf_max_abs_error,optimizer_name,learning_rate,iteration_wall_seconds,elapsed_wall_seconds,device,natom,filter_length,target_vacf_length,filter_shape,filter_min,filter_max,filter_mean,filter_std,filter_l2_norm,filter_grad_shape,filter_grad_min,filter_grad_max,filter_grad_mean,filter_grad_std,filter_grad_l2_norm,memory_kernel_shape,memory_kernel_min,memory_kernel_max,memory_kernel_mean,memory_kernel_std,memory_kernel_l2_norm
2026-06-13T19:40:43.928372+00:00,H2O,13,13,300,7.963878631591797,0.007963879033923149,0.08924056589603424,0.06869301199913025,0.1793360859155655,Adam,0.0003,15.506832122802734,216.41603589057922,cuda:0,2141,1000,1000,1000,-0.0012621642090380192,0.0052847727201879025,0.001184417906280025,0.002182195723549736,0.07851639289088307,1000,-1.6743555068969727,1.9402940273284912,0.13767272304696962,1.0598594505454029,33.79727553489438,1000,-0.000539234431926161,0.0036202974151819944,0.0004493488527900098,0.0011132055609710935,0.03796236310453638
2026-06-13T19:40:58.962025+00:00,H2O,14,14,300,9.307985305786133,0.009307986125349998,0.09647790342569351,0.07647004723548889,0.21901506185531616,Adam,0.0003,14.638447999954224,231.44970870018005,cuda:0,2141,1000,1000,1000,-0.0013976754853501916,0.0056095062755048275,0.0011635322732537362,0.0022596757616522778,0.08037376374602478,1000,-2.003342390060425,2.1455302238464355,0.12570669467234985,1.1889488240212023,37.807426244414565,1000,-0.0005882587865926325,0.0038073966279625893,0.00043510268084153125,0.0011455766954370115,0.03875126201820878
2026-06-13T19:41:14.825010+00:00,H2O,15,15,300,7.096704483032227,0.00709670502692461,0.08424194157123566,0.06746818870306015,0.18543393909931183,Adam,0.0003,15.662447929382324,247.31269192695618,cuda:0,2141,1000,1000,1000,-0.0015030215727165341,0.005934524349868298,0.0011413049551073867,0.002336136549506211,0.08221989405546239,1000,-1.7008317708969116,1.7663812637329102,0.11689302340615541,0.9867792224642182,31.42287722039659,1000,-0.0006295574130490422,0.003989662509411573,0.0004200507508165288,0.0011735131708213644,0.03941542585527577
2026-06-13T19:41:29.945799+00:00,H2O,16,16,300,9.286141395568848,0.009286141954362392,0.09636463224887848,0.07595905661582947,0.23232600092887878,Adam,0.0003,14.916375398635864,262.43347668647766,cuda:0,2141,1000,1000,1000,-0.0015656092436984181,0.006262935698032379,0.0011186750468472723,0.002407705497590749,0.08395522392065584,1000,-2.232445240020752,2.2125349044799805,0.11976914432784543,1.2584625293193559,39.975900060335036,1000,-0.0006723552360199392,0.0041750469245016575,0.00040432351172393053,0.0012028313147540606,0.040128302653934335
2026-06-13T19:41:45.452280+00:00,H2O,17,17,300,7.2574143409729,0.007257414516061544,0.08519046008586884,0.0684199258685112,0.19849376380443573,Adam,0.0003,15.259101867675781,277.93995094299316,cuda:0,2141,1000,1000,1000,-0.0016005287179723382,0.006591452285647392,0.0010993110707239566,0.0024768224264861195,0.08569208926476725,1000,-1.8452653884887695,1.7070449590682983,0.03592341888789088,1.0018583339070901,31.701902360011225,1000,-0.0007127944845706224,0.0043531423434615135,0.00038861953798567585,0.001230811395314529,0.04081570575330406
2026-06-13T19:42:01.242654+00:00,H2O,18,18,300,8.74139404296875,0.008741394616663456,0.0934954285621643,0.07651091367006302,0.20591574907302856,Adam,0.0003,15.58326506614685,293.7303328514099,cuda:0,2141,1000,1000,1000,-0.0015929947840049863,0.006923035718500614,0.00108642675433137,0.002541048243710412,0.08739135694901849,1000,-2.2718284130096436,1.7828556299209595,-0.02779310818668455,1.1812097322545456,37.36346997316405,1000,-0.0007581901154480875,0.004535121377557516,0.00037544785886041155,0.0012622143265326314,0.041643079867213134
2026-06-13T19:42:16.000532+00:00,H2O,19,19,300,8.605876922607422,0.008605876937508583,0.0927678644657135,0.07733159512281418,0.19457371532917023,Adam,0.0003,14.557618379592896,308.48821687698364,cuda:0,2141,1000,1000,1000,-0.0015508201904594898,0.00725683756172657,0.0010845746715338347,0.0025967298229467605,0.08899049382666575,1000,-2.411101818084717,1.8639329671859741,-0.16770871839486062,1.2381666703344159,39.51180732075744,1000,-0.0007978698704391718,0.004716767929494381,0.0003668423534501812,0.001293923616543512,0.042530126236985336
2026-06-13T19:42:31.886820+00:00,H2O,20,20,300,7.08504581451416,0.007085046265274286,0.08417271822690964,0.07067509740591049,0.1766371726989746,Adam,0.0003,15.68040680885315,324.3745014667511,cuda:0,2141,1000,1000,1000,-0.0014930625911802053,0.007591130677610636,0.0010908962214360826,0.0026529302399069528,0.09070883873006137,1000,-1.995337963104248,1.3831453323364258,-0.12997107712365688,1.0154444631945918,32.373136065590494,1000,-0.0008313108119182289,0.004890968091785908,0.00036568779155481937,0.0013209527215634178,0.0433433230555531
2026-06-13T19:42:47.756328+00:00,H2O,21,21,300,5.8612799644470215,0.005861280020326376,0.07655899971723557,0.06047418713569641,0.1754632592201233,Adam,0.0003,15.520188331604004,340.2440016269684,cuda:0,2141,1000,1000,1000,-0.001425019814632833,0.00792163610458374,0.0011010308690313196,0.002707286326551193,0.0924211460029084,1000,-1.964021921157837,1.3653547763824463,-0.1031496540219523,0.9689948681674413,30.815432913715252,1000,-0.0008655675337649882,0.005081674084067345,0.0003700298772275801,0.0013505176377821401,0.04428114722996355
2026-06-13T19:43:02.665107+00:00,H2O,22,22,300,6.97385311126709,0.006973853334784508,0.08350960165262222,0.06834482401609421,0.18997251987457275,Adam,0.0003,14.663576602935791,355.1527798175812,cuda:0,2141,1000,1000,1000,-0.0013544479152187705,0.008252754807472229,0.0011184406395054794,0.0027597427908466732,0.09416522572440215,1000,-1.9843895435333252,1.5585877895355225,-0.14332749681500717,1.059569796795747,33.81169805888246,1000,-0.000898441590834409,0.005275336559861898,0.0003769865249155089,0.0013793144635250599,0.04521755443693627
2026-06-13T19:43:18.504113+00:00,H2O,23,23,300,5.878060340881348,0.005878060590475798,0.07666850835084915,0.06276509165763855,0.17345711588859558,Adam,0.0003,15.63637638092041,370.9918005466461,cuda:0,2141,1000,1000,1000,-0.001293514738790691,0.008580130524933338,0.0011368178818356683,0.002809899567834064,0.0958534844321029,1000,-1.930506706237793,1.6100225448608398,-0.03560370107321069,1.064470872486235,33.68034830434087,1000,-0.0009315757779404521,0.005476317368447781,0.0003890191822900988,0.0014058592084338782,0.04612782282015906
2026-06-13T19:43:33.372430+00:00,H2O,24,24,300,5.027699947357178,0.005027700215578079,0.07090627402067184,0.05553297698497772,0.1691035032272339,Adam,0.0003,14.670954704284668,385.86010909080505,cuda:0,2141,1000,1000,1000,-0.0012631877325475216,0.00890316441655159,0.001159817077571347,0.002859641770286097,0.09758445935594018,1000,-1.9704959392547607,1.2521607875823975,-0.15116452997084706,0.97271401829928,31.129138705033892,1000,-0.0009628903353586793,0.005674445535987616,0.0004019166152719436,0.00142870581821691,0.04693332803710498
2026-06-13T19:43:49.171533+00:00,H2O,25,25,300,6.160582542419434,0.006160582881420851,0.07848937809467316,0.061676304787397385,0.16198602318763733,Adam,0.0003,15.551002502441406,401.6592175960541,cuda:0,2141,1000,1000,1000,-0.0012757122749462724,0.009227659553289413,0.001185952972948371,0.0029137440080676696,0.09948059408043022,1000,-2.0378377437591553,1.8642889261245728,-0.08269968148879707,1.077076596585137,34.160404450617534,1000,-0.0009984011994674802,0.005881239660084248,0.00041833107095811783,0.0014517563151740867,0.047776534863642084
2026-06-13T19:44:05.074793+00:00,H2O,26,26,300,6.753942012786865,0.006753942463546991,0.0821823701262474,0.06631112843751907,0.1739303171634674,Adam,0.0003,15.694901943206787,417.5624725818634,cuda:0,2141,1000,1000,1000,-0.0013163503026589751,0.009554156102240086,0.001215107010022848,0.0029679071374798223,0.1014147810849599,1000,-2.1783993244171143,1.9671961069107056,-0.11272808400215581,1.1413046426123252,36.26684309629451,1000,-0.001038695452734828,0.006112013943493366,0.0004373786225974072,0.001479196782633712,0.04877830646157296
2026-06-13T19:44:19.898939+00:00,H2O,27,27,300,5.077832221984863,0.005077832378447056,0.07125891000032425,0.057063210755586624,0.16030831634998322,Adam,0.0003,14.612713813781738,432.38662338256836,cuda:0,2141,1000,1000,1000,-0.0013865313958376646,0.009877420961856842,0.0012462666532605908,0.0030265438986110033,0.10350434068795782,1000,-1.7456648349761963,1.4761549234390259,-0.0870170734373387,0.8832073757644476,28.064697391461777,1000,-0.0010801152093335986,0.006351993884891272,0.0004591148068128632,0.0015071560950516017,0.04982274481284633
2026-06-13T19:44:35.769467+00:00,H2O,28,28,300,4.618505477905273,0.004618505481630564,0.06795958429574966,0.05277477577328682,0.15096957981586456,Adam,0.0003,15.666730165481567,448.257150888443,cuda:0,2141,1000,1000,1000,-0.0014723127242177725,0.01019512303173542,0.0012776940936278151,0.003087796935580947,0.10567398976226124,1000,-1.7192130088806152,1.3808317184448242,-0.06999336586147546,0.826544627858109,26.231185507058544,1000,-0.0011382544180378318,0.006616444326937199,0.0004829306055091678,0.0015435612290167994,0.05114492386797837
2026-06-13T19:44:51.489053+00:00,H2O,29,29,300,5.103443145751953,0.005103443283587694,0.07143838703632355,0.055058516561985016,0.1674022078514099,Adam,0.0003,15.366313695907593,463.97671604156494,cuda:0,2141,1000,1000,1000,-0.0015592327108606696,0.010509327985346317,0.0013064375378567092,0.0031503264810157066,0.10784867165296894,1000,-2.0832290649414062,1.4804495573043823,-0.03578841191250831,0.9301284275118453,29.4350081041755,1000,-0.0012116875732317567,0.006896738428622484,0.0005075653006489844,0.0015875311131657885,0.05270557437019638
